query_strain	Isolate_Name	Isolate_Id	Collection_Date	Location	Host	metadata_file	header_strain	header_collection_date	header_passage	header_submission_date	header_lab	header_raw	sequence_length	ambiguity_count	sequence_hash	passage_class	passage_score	passage_burden	is_max_length	is_ha1_complete	variant_count_at_max_length	group_n_ids	group_n_unique_sequences	group_max_length	group_n_max_length_variants	group_selected_class	group_n_selected_class_variants	group_top_variant_count	group_second_variant_count	group_top_variant_fraction	group_min_pairwise_diff_selected_class	group_max_pairwise_diff_selected_class	selection_reason	review_flag
A/KAZAKHSTAN/3371/2013	A/Kazakhstan/3371/2013	EPI_ISL_158845	2013-12-15	Asia / Kazakhstan	Human	gisaid_meta_2011-2014.xls	A/Kazakhstan/3371/2013	2013-12-15	cs	2013-12-15	National_Reference_Laboratory	EPI_ISL_158845|A/Kazakhstan/3371/2013|2013-12-15|cs|2013-12-15|National_Reference_Laboratory	566	0	84051dd0dd35a0aa	original	0	0	True	True	2	2	1	566	1	ha1_complete	1	2	0	1.0	0	0	identical_sequences	False
A/KAZAKHSTAN/3372/2013	A/Kazakhstan/3372/2013	EPI_ISL_154758	2013-12	Asia / Kazakhstan	Human	gisaid_meta_2011-2014.xls	A/Kazakhstan/3372/2013	2013-12-01	MDCK2	2013-12-01	National_Reference_Laboratory	EPI_ISL_154758|A/Kazakhstan/3372/2013|2013-12-01|MDCK2|2013-12-01|National_Reference_Laboratory	566	0	84051dd0dd35a0aa	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KAZAKHSTAN/3782/2014	A/Kazakhstan/3782/2014	EPI_ISL_179353	2014-12-09	Asia / Kazakhstan	Human	gisaid_meta_2011-2014.xls	A/Kazakhstan/3782/2014	2014-12-09	SIAT1	2014-12-09	National_Reference_Laboratory	EPI_ISL_179353|A/Kazakhstan/3782/2014|2014-12-09|SIAT1|2014-12-09|National_Reference_Laboratory	566	0	1f73a8539a2ec7a7	cell	1	1	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KAZAKHSTAN/3784/2014	A/Kazakhstan/3784/2014	EPI_ISL_179354	2014-11-25	Asia / Kazakhstan	Human	gisaid_meta_2011-2014.xls	A/Kazakhstan/3784/2014	2014-11-25	SIAT1	2014-11-25	National_Reference_Laboratory	EPI_ISL_179354|A/Kazakhstan/3784/2014|2014-11-25|SIAT1|2014-11-25|National_Reference_Laboratory	566	0	d20f6d2829fd5c91	cell	1	1	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KAZAKHSTAN/3791/2014	A/Kazakhstan/3791/2014	EPI_ISL_179355	2014-12-24	Asia / Kazakhstan	Human	gisaid_meta_2011-2014.xls	A/Kazakhstan/3791/2014	2014-12-24	SIAT1	2014-12-24	National_Reference_Laboratory	EPI_ISL_179355|A/Kazakhstan/3791/2014|2014-12-24|SIAT1|2014-12-24|National_Reference_Laboratory	566	0	f9fa9811533b2842	cell	1	1	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KAZAKHSTAN/4766/2016	A/Kazakhstan/4766/2016	EPI_ISL_226090	2016-02-29	Asia / Kazakhstan	Human	gisaid_meta_2015-2016.xls	A/Kazakhstan/4766/2016	2016-02-29	SIAT1	2016-02-29	National_Reference_Laboratory	EPI_ISL_226090|A/Kazakhstan/4766/2016|2016-02-29|SIAT1|2016-02-29|National_Reference_Laboratory	566	0	87f856deb014efd4	cell	1	1	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHABAROVSK/1/2016	A/Khabarovsk/1/2016	EPI_ISL_248444	2016-12-06	Europe / Russian Federation	Human	gisaid_meta_2015-2016.xls	A/Khabarovsk/1/2016	2016-12-06	MDCK2/SIAT1	2016-12-06	WHO_National_Influenza_Centre_Russian_Federation	EPI_ISL_248444|A/Khabarovsk/1/2016|2016-12-06|MDCK2/SIAT1|2016-12-06|WHO_National_Influenza_Centre_Russian_Federation	566	0	7f2db30181e6ac64	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHABAROVSK/10/2008	A/Khabarovsk/10/2008	EPI_ISL_23311	2008-04-21	Europe / Russian Federation / Khabarovsk Krai / Khabarovsk	Human	gisaid_meta_2010.xls	A/Khabarovsk/10/2008	2008-04-21	C5/C2	2008-04-21		EPI_ISL_23311|A/Khabarovsk/10/2008|2008-04-21|C5/C2|2008-04-21|	566	0	52aafa4ae998d6bf	cell	1	7	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHABAROVSK/12/2015	A/Khabarovsk/12/2015	EPI_ISL_191776	2015-01-19	Europe / Russian Federation	Human	gisaid_meta_2015-2016.xls	A/Khabarovsk/12/2015	2015-01-19	C1/SIAT1	2015-01-19	WHO_National_Influenza_Centre_Russian_Federation	EPI_ISL_191776|A/Khabarovsk/12/2015|2015-01-19|C1/SIAT1|2015-01-19|WHO_National_Influenza_Centre_Russian_Federation	566	0	f71c74a7161cd2bf	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHABAROVSK/13/2003	A/KHABAROVSK/13/2003	EPI_ISL_17050	2003-11-23	Europe / Russian Federation / Khabarovsk Krai / Khabarovsk	Human	gisaid_meta_2010.xls	A/KHABAROVSK/13/2003	2003-11-23		2003-11-23		EPI_ISL_17050|A/KHABAROVSK/13/2003|2003-11-23||2003-11-23|	329	0	4fdec2fe934ac430	unknown	4	0	True	True	1	1	1	329	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHABAROVSK/3/2015	A/Khabarovsk/3/2015	EPI_ISL_191777	2015-01-16	Europe / Russian Federation	Human	gisaid_meta_2015-2016.xls	A/Khabarovsk/3/2015	2015-01-16	C3/SIAT1	2015-01-16	WHO_National_Influenza_Centre_Russian_Federation	EPI_ISL_191777|A/Khabarovsk/3/2015|2015-01-16|C3/SIAT1|2015-01-16|WHO_National_Influenza_Centre_Russian_Federation	566	0	01bc90181f6d2f39	cell	1	4	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHABAROVSK/41/2008	A/Khabarovsk/41/2008	EPI_ISL_23312	2008-04-21	Europe / Russian Federation / Khabarovsk Krai / Khabarovsk	Human	gisaid_meta_2010.xls	A/Khabarovsk/41/2008	2008-04-21	C2/C2	2008-04-21		EPI_ISL_23312|A/Khabarovsk/41/2008|2008-04-21|C2/C2|2008-04-21|	566	0	8c6b2ad9015c1504	cell	1	4	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHABAROVSK/470/2007	A/Khabarovsk/470/2007	EPI_ISL_20438	2007-04-02	Europe / Russian Federation / Khabarovsk Krai / Khabarovsk	Human	gisaid_meta_2010.xls	A/Khabarovsk/470/2007	2007-04-02	C1/C1	2007-04-02		EPI_ISL_20438|A/Khabarovsk/470/2007|2007-04-02|C1/C1|2007-04-02|	566	1	9ac2f8fabdc07efd	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHABAROVSK/9/2005	A/KHABAROVSK/9/2005	EPI_ISL_17450	2005-01-27	Europe / Russian Federation / Khabarovsk Krai / Khabarovsk	Human	gisaid_meta_2010.xls	A/KHABAROVSK/9/2005	2005-01-27		2005-01-27		EPI_ISL_17450|A/KHABAROVSK/9/2005|2005-01-27||2005-01-27|	329	0	e8c3e44bf384e35a	unknown	4	0	True	True	1	1	1	329	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHARKIV/444/2018	A/Kharkiv/444/2018	EPI_ISL_347696	2018-11-23	Europe / Ukraine	Human	gisaid_meta_2018.xls	A/Kharkiv/444/2018	2018-11-23	SIAT2/SIAT1	2018-11-23	Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	EPI_ISL_347696|A/Kharkiv/444/2018|2018-11-23|SIAT2/SIAT1|2018-11-23|Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	566	0	909ac90235310e76	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHARKIV/446/2018	A/Kharkiv/446/2018	EPI_ISL_347695	2018-11-23	Europe / Ukraine	Human	gisaid_meta_2018.xls	A/Kharkiv/446/2018	2018-11-23	SIAT2/SIAT1	2018-11-23	Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	EPI_ISL_347695|A/Kharkiv/446/2018|2018-11-23|SIAT2/SIAT1|2018-11-23|Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	566	0	909ac90235310e76	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHMELNITSKY/138/2017	A/Khmelnitsky/138/2017	EPI_ISL_273251	2017-01-02	Europe / Ukraine	Human	gisaid_meta_2017.xls	A/Khmelnitsky/138/2017	2017-01-02	MDCKx/SIAT1/SIAT1	2017-01-02	Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	EPI_ISL_273251|A/Khmelnitsky/138/2017|2017-01-02|MDCKx/SIAT1/SIAT1|2017-01-02|Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	566	0	8ef4e1eab1d95db3	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHMELNITSKY/143/2017	A/Khmelnitsky/143/2017	EPI_ISL_273253	2017-01-06	Europe / Ukraine	Human	gisaid_meta_2017.xls	A/Khmelnitsky/143/2017	2017-01-06	MDCKx/SIAT1/SIAT1	2017-01-06	Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	EPI_ISL_273253|A/Khmelnitsky/143/2017|2017-01-06|MDCKx/SIAT1/SIAT1|2017-01-06|Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	566	0	8ef4e1eab1d95db3	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHMELNITSKY/145/2017	A/Khmelnitsky/145/2017	EPI_ISL_273254	2017-01-06	Europe / Ukraine	Human	gisaid_meta_2017.xls	A/Khmelnitsky/145/2017	2017-01-06	MDCKx/SIAT1/SIAT1	2017-01-06	Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	EPI_ISL_273254|A/Khmelnitsky/145/2017|2017-01-06|MDCKx/SIAT1/SIAT1|2017-01-06|Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	566	0	8ef4e1eab1d95db3	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHMELNITSKY/147/2017	A/Khmelnitsky/147/2017	EPI_ISL_273255	2017-01-11	Europe / Ukraine	Human	gisaid_meta_2017.xls	A/Khmelnitsky/147/2017	2017-01-11	MDCKx/SIAT1/SIAT1	2017-01-11	Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	EPI_ISL_273255|A/Khmelnitsky/147/2017|2017-01-11|MDCKx/SIAT1/SIAT1|2017-01-11|Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	566	0	8ef4e1eab1d95db3	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHMELNITSKY/148/2017	A/Khmelnitsky/148/2017	EPI_ISL_273256	2017-01-12	Europe / Ukraine	Human	gisaid_meta_2017.xls	A/Khmelnitsky/148/2017	2017-01-12	MDCKx/SIAT1/SIAT1	2017-01-12	Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	EPI_ISL_273256|A/Khmelnitsky/148/2017|2017-01-12|MDCKx/SIAT1/SIAT1|2017-01-12|Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	566	0	8ef4e1eab1d95db3	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHMELNITSKY/150/2017	A/Khmelnitsky/150/2017	EPI_ISL_273257	2017-01-26	Europe / Ukraine	Human	gisaid_meta_2017.xls	A/Khmelnitsky/150/2017	2017-01-26	MDCKx/SIAT1	2017-01-26	Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	EPI_ISL_273257|A/Khmelnitsky/150/2017|2017-01-26|MDCKx/SIAT1|2017-01-26|Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	566	0	1e907f3dc9134c92	cell	1	1	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHMELNITSKY/1958/2016	A/Khmelnitsky/1958/2016	EPI_ISL_264069	2016-12-05	Europe / Ukraine	Human	gisaid_meta_2015-2016.xls	A/Khmelnitsky/1958/2016	2016-12-05	MDCK1/SIAT1	2016-12-05	Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	EPI_ISL_264069|A/Khmelnitsky/1958/2016|2016-12-05|MDCK1/SIAT1|2016-12-05|Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	566	1	589ea2bbf3d8a192	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHMELNITSKY/1981/2016	A/Khmelnitsky/1981/2016	EPI_ISL_264070	2016-12-05	Europe / Ukraine	Human	gisaid_meta_2015-2016.xls	A/Khmelnitsky/1981/2016	2016-12-05	MDCK1/SIAT1	2016-12-05	Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	EPI_ISL_264070|A/Khmelnitsky/1981/2016|2016-12-05|MDCK1/SIAT1|2016-12-05|Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	566	2	8f12658726660f49	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHMELNITSKY/1990/2016	A/Khmelnitsky/1990/2016	EPI_ISL_264071	2016-12-02	Europe / Ukraine	Human	gisaid_meta_2015-2016.xls	A/Khmelnitsky/1990/2016	2016-12-02	MDCK1/SIAT1	2016-12-02	Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	EPI_ISL_264071|A/Khmelnitsky/1990/2016|2016-12-02|MDCK1/SIAT1|2016-12-02|Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	566	0	8ef4e1eab1d95db3	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHMELNITSKY/2245/2016	A/Khmelnitsky/2245/2016	EPI_ISL_248840	2016-12-16	Europe / Ukraine	Human	gisaid_meta_2015-2016.xls	A/Khmelnitsky/2245/2016	2016-12-16	MDCK1/SIAT1	2016-12-16	Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	EPI_ISL_248840|A/Khmelnitsky/2245/2016|2016-12-16|MDCK1/SIAT1|2016-12-16|Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	566	0	8ef4e1eab1d95db3	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHMELNITSKY/2479/2016	A/Khmelnitsky/2479/2016	EPI_ISL_248842	2016-12-21	Europe / Ukraine	Human	gisaid_meta_2015-2016.xls	A/Khmelnitsky/2479/2016	2016-12-21	MDCK1/SIAT1	2016-12-21	Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	EPI_ISL_248842|A/Khmelnitsky/2479/2016|2016-12-21|MDCK1/SIAT1|2016-12-21|Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	566	1	deea8648e0f0c918	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHMELNITSKY/466/2015	A/Khmelnitsky/466/2015	EPI_ISL_190916	2015-03-26	Europe / Ukraine	Human	gisaid_meta_2015-2016.xls	A/Khmelnitsky/466/2015	2015-03-26	SIAT2/SIAT1	2015-03-26	Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	EPI_ISL_190916|A/Khmelnitsky/466/2015|2015-03-26|SIAT2/SIAT1|2015-03-26|Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	566	0	63fa80bceb502b43	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHMELNITSKY/467/2015	A/Khmelnitsky/467/2015	EPI_ISL_190917	2015-03-27	Europe / Ukraine	Human	gisaid_meta_2015-2016.xls	A/Khmelnitsky/467/2015	2015-03-27	SIAT2/SIAT1	2015-03-27	Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	EPI_ISL_190917|A/Khmelnitsky/467/2015|2015-03-27|SIAT2/SIAT1|2015-03-27|Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	566	0	57d5cccb56a41e0e	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHMELNYTSKYI/145/2019	A/Khmelnytskyi/145/2019	EPI_ISL_364792	2019-02-27	Europe / Ukraine	Human	gisaid_meta_2019.xls	A/Khmelnytskyi/145/2019	2019-02-27	SIAT1/SIAT1	2019-02-27	Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	EPI_ISL_364792|A/Khmelnytskyi/145/2019|2019-02-27|SIAT1/SIAT1|2019-02-27|Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	566	0	6e6c3bd0869ee040	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHMELNYTSKYI/148/2019	A/Khmelnytskyi/148/2019	EPI_ISL_364793	2019-02-16	Europe / Ukraine	Human	gisaid_meta_2019.xls	A/Khmelnytskyi/148/2019	2019-02-16	SIAT1/SIAT1	2019-02-16	Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	EPI_ISL_364793|A/Khmelnytskyi/148/2019|2019-02-16|SIAT1/SIAT1|2019-02-16|Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	566	0	909ac90235310e76	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHMELNYTSKYI/149/2019	A/Khmelnytskyi/149/2019	EPI_ISL_364794	2019-02-15	Europe / Ukraine	Human	gisaid_meta_2019.xls	A/Khmelnytskyi/149/2019	2019-02-15	SIAT2/SIAT1	2019-02-15	Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	EPI_ISL_364794|A/Khmelnytskyi/149/2019|2019-02-15|SIAT2/SIAT1|2019-02-15|Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	566	0	909ac90235310e76	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHMELNYTSKYI/155/2019	A/Khmelnytskyi/155/2019	EPI_ISL_364795	2019-02-01	Europe / Ukraine	Human	gisaid_meta_2019.xls	A/Khmelnytskyi/155/2019	2019-02-01	SIAT2/SIAT1	2019-02-01	Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	EPI_ISL_364795|A/Khmelnytskyi/155/2019|2019-02-01|SIAT2/SIAT1|2019-02-01|Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	566	0	04b47a68125a6273	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHMELNYTSKYI/544/2018	A/Khmelnytskyi/544/2018	EPI_ISL_347701	2018-12-06	Europe / Ukraine	Human	gisaid_meta_2018.xls	A/Khmelnytskyi/544/2018	2018-12-06	SIAT2/SIAT1	2018-12-06	Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	EPI_ISL_347701|A/Khmelnytskyi/544/2018|2018-12-06|SIAT2/SIAT1|2018-12-06|Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	566	0	04b47a68125a6273	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHMELNYTSKYI/545/2018	A/Khmelnytskyi/545/2018	EPI_ISL_347714	2018-12-08	Europe / Ukraine	Human	gisaid_meta_2018.xls	A/Khmelnytskyi/545/2018	2018-12-08	SIAT2/SIAT1	2018-12-08	Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	EPI_ISL_347714|A/Khmelnytskyi/545/2018|2018-12-08|SIAT2/SIAT1|2018-12-08|Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	566	0	04b47a68125a6273	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KHMELNYTSKYI/547/2018	A/Khmelnytskyi/547/2018	EPI_ISL_347713	2018-12-16	Europe / Ukraine	Human	gisaid_meta_2018.xls	A/Khmelnytskyi/547/2018	2018-12-16	SIAT2/SIAT1	2018-12-16	Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	EPI_ISL_347713|A/Khmelnytskyi/547/2018|2018-12-16|SIAT2/SIAT1|2018-12-16|Institute_of_Epidemiology_and_Infectious_Diseases_AMS_of_Ukraine	566	0	04b47a68125a6273	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KITAKYUSHU/2/2004	A/KITAKYUSHU/2/2004	EPI_ISL_17211	2004-01-19	Asia / Japan / Fukuoka / Kitakyushu	Human	gisaid_meta_2010.xls	A/KITAKYUSHU/2/2004	2004-01-19		2004-01-19		EPI_ISL_17211|A/KITAKYUSHU/2/2004|2004-01-19||2004-01-19|	329	0	4fdec2fe934ac430	unknown	4	0	True	True	2	2	1	329	1	ha1_complete	1	2	0	1.0	0	0	identical_sequences	False
A/KOBE/241/2011	A/KOBE/241/2011	EPI_ISL_100523	2011-10-21	Asia / Japan	Human	gisaid_meta_2011-2014.xls	A/KOBE/241/2011	2011-10-21	MDCK_1_+1	2011-10-21	Kobe_Institute_of_Health	EPI_ISL_100523|A/KOBE/241/2011|2011-10-21|MDCK_1_+1|2011-10-21|Kobe_Institute_of_Health	566	0	37f5cc6040aa0f04	cell	1	2	True	True	1	2	2	566	1	ha1_complete	2	1	1	1.0	537	537	prefer_low_ambiguity	True
A/KOMARNO/58/2018	A/Komarno/58/2018	EPI_ISL_377319	2018-12-28	Europe / Slovakia	Human	gisaid_meta_2018.xls	A/Komarno/58/2018	2018-12-28	MDCK1	2018-12-28	National_Public_Health_Institute_of_Slovakia	EPI_ISL_377319|A/Komarno/58/2018|2018-12-28|MDCK1|2018-12-28|National_Public_Health_Institute_of_Slovakia	566	0	187fa06b7215a778	cell	1	1	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KOMARNO/618/2015	A/Komarno/618/2015	EPI_ISL_191778	2015-02-25	Europe / Slovakia	Human	gisaid_meta_2015-2016.xls	A/Komarno/618/2015	2015-02-25	MDCKx/SIAT1	2015-02-25	National_Public_Health_Institute_of_Slovakia	EPI_ISL_191778|A/Komarno/618/2015|2015-02-25|MDCKx/SIAT1|2015-02-25|National_Public_Health_Institute_of_Slovakia	566	0	5fc3e427b9f144db	cell	1	1	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KOMARNO/93/2016	A/Komarno/93/2016	EPI_ISL_275502	2016-12-20	Europe / Slovakia	Human	gisaid_meta_2015-2016.xls	A/Komarno/93/2016	2016-12-20	MDCK1/SIAT1	2016-12-20	National_Public_Health_Institute_of_Slovakia	EPI_ISL_275502|A/Komarno/93/2016|2016-12-20|MDCK1/SIAT1|2016-12-20|National_Public_Health_Institute_of_Slovakia	566	0	7f2db30181e6ac64	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KOSICE/128/2015	A/Kosice/128/2015	EPI_ISL_191779	2015-01-15	Europe / Slovakia	Human	gisaid_meta_2015-2016.xls	A/Kosice/128/2015	2015-01-15	MDCK1/SIAT1	2015-01-15	National_Public_Health_Institute_of_Slovakia	EPI_ISL_191779|A/Kosice/128/2015|2015-01-15|MDCK1/SIAT1|2015-01-15|National_Public_Health_Institute_of_Slovakia	566	0	69ea6c70c8904c58	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KOSOVO/1130/2019	A/Kosovo/1130/2019	EPI_ISL_363089	2019-03-29	Europe / Kosovo	Human	gisaid_meta_2019.xls	A/Kosovo/1130/2019	2019-03-29	cs	2019-03-29	National_Institute_of_Public_Health_of_Kosova	EPI_ISL_363089|A/Kosovo/1130/2019|2019-03-29|cs|2019-03-29|National_Institute_of_Public_Health_of_Kosova	566	0	1621ba0595d960da	original	0	0	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KOSOVO/1188/2019	A/Kosovo/1188/2019	EPI_ISL_377321	2019-04-08	Europe / Kosovo	Human	gisaid_meta_2019.xls	A/Kosovo/1188/2019	2019-04-08	SIAT1	2019-04-08	National_Institute_of_Public_Health_of_Kosova	EPI_ISL_377321|A/Kosovo/1188/2019|2019-04-08|SIAT1|2019-04-08|National_Institute_of_Public_Health_of_Kosova	566	0	1621ba0595d960da	cell	1	1	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KRASNOYARSK/RII07/2017	A/Krasnoyarsk/RII07/2017	EPI_ISL_274562	2017-02-15	Europe / Russian Federation	Human	gisaid_meta_2017.xls	A/Krasnoyarsk/RII07/2017	2017-02-15	MDCK2/SIAT1	2017-02-15	WHO_National_Influenza_Centre_Russian_Federation	EPI_ISL_274562|A/Krasnoyarsk/RII07/2017|2017-02-15|MDCK2/SIAT1|2017-02-15|WHO_National_Influenza_Centre_Russian_Federation	566	0	3cdc4f4d963e2780	cell	1	3	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KUMAMOTOC/36/2011	A/KUMAMOTO-C/36/2011	EPI_ISL_94351	2011-04-15	Asia / Japan	Human	gisaid_meta_2011-2014.xls	A/KUMAMOTO-C/36/2011	2011-04-15	CaCo-2_2_+1	2011-04-15	Kumamoto_City_Environmental__Research_Center	EPI_ISL_94351|A/KUMAMOTO-C/36/2011|2011-04-15|CaCo-2_2_+1|2011-04-15|Kumamoto_City_Environmental__Research_Center	341	2	58b6a1abbebc4a52	unknown	4	5	True	True	1	1	1	341	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/KURGAN/24/2016	A/Kurgan/24/2016	EPI_ISL_256807	2016-12-30	Europe / Russian Federation / Kurgan Oblast	Human	gisaid_meta_2015-2016.xls	A/Kurgan/24/2016	2016-12-30	c1/c2	2016-12-30		EPI_ISL_256807|A/Kurgan/24/2016|2016-12-30|c1/c2|2016-12-30|	566	0	afcafbbf0981902f	cell	1	3	True	True	1	2	2	566	2	ha1_complete	2	1	1	0.5	2	2	prefer_low_ambiguity	True
